froi1,froi2,overlap,run1,run2,subject
3,10,0.0,1,orth1,089
3,11,0.0,1,orth1,089
4,1,0.0,1,orth1,089
4,2,0.0,1,orth1,089
4,3,0.0,1,orth1,089
4,4,0.088,1,orth1,089
4,5,0.0,1,orth1,089
4,6,0.0,1,orth1,089
4,7,0.0,1,orth1,089
4,8,0.0,1,orth1,089
4,9,0.0,1,orth1,089
4,10,0.0,1,orth1,089
4,11,0.0,1,orth1,089
5,1,0.0,1,orth1,089
5,2,0.0,1,orth1,089
5,3,0.0,1,orth1,089
5,4,0.0,1,orth1,089
5,5,0.0,1,orth1,089
5,6,0.0,1,orth1,089
5,7,0.0,1,orth1,089
5,8,0.0,1,orth1,089
5,9,0.0,1,orth1,089
5,10,0.0,1,orth1,089
5,11,0.0,1,orth1,089
6,1,0.0,1,orth1,089
6,2,0.0,1,orth1,089
6,3,0.0,1,orth1,089
6,4,0.0,1,orth1,089
6,5,0.0,1,orth1,089
6,6,0.16326530612244897,1,orth1,089
6,7,0.0,1,orth1,089
6,8,0.0,1,orth1,089
6,9,0.0,1,orth1,089
6,10,0.0,1,orth1,089
6,11,0.0,1,orth1,089
7,1,0.0,1,orth1,089
7,2,0.0,1,orth1,089
7,3,0.0,1,orth1,089
7,4,0.0,1,orth1,089
7,5,0.0,1,orth1,089
7,6,0.0,1,orth1,089
7,7,0.0,1,orth1,089
7,8,0.0,1,orth1,089
7,9,0.0,1,orth1,089
7,10,0.0,1,orth1,089
7,11,0.0,1,orth1,089
8,1,0.0,1,orth1,089
8,2,0.0,1,orth1,089
8,3,0.0,1,orth1,089
8,4,0.0,1,orth1,089
8,5,0.0,1,orth1,089
8,6,0.0,1,orth1,089
8,7,0.0,1,orth1,089
8,8,0.29906542056074764,1,orth1,089
8,9,0.0,1,orth1,089
8,10,0.0,1,orth1,089
8,11,0.0,1,orth1,089
9,1,0.0,1,orth1,089
9,2,0.0,1,orth1,089
9,3,0.0,1,orth1,089
9,4,0.0,1,orth1,089
9,5,0.0,1,orth1,089
9,6,0.0,1,orth1,089
9,7,0.0,1,orth1,089
9,8,0.0,1,orth1,089
9,9,0.3076923076923077,1,orth1,089
9,10,0.0,1,orth1,089
9,11,0.0,1,orth1,089
10,1,0.0,1,orth1,089
10,2,0.0,1,orth1,089
10,3,0.0,1,orth1,089
10,4,0.0,1,orth1,089
10,5,0.0,1,orth1,089
10,6,0.0,1,orth1,089
10,7,0.0,1,orth1,089
10,8,0.0,1,orth1,089
10,9,0.0,1,orth1,089
10,10,0.0,1,orth1,089
10,11,0.0,1,orth1,089
11,1,0.0,1,orth1,089
11,2,0.0,1,orth1,089
11,3,0.0,1,orth1,089
11,4,0.0,1,orth1,089
11,5,0.0,1,orth1,089
11,6,0.0,1,orth1,089
11,7,0.0,1,orth1,089
11,8,0.0,1,orth1,089
11,9,0.0,1,orth1,089
11,10,0.0,1,orth1,089
11,11,0.2545454545454545,1,orth1,089
1,1,0.12921348314606743,2,orth2,089
1,2,0.0,2,orth2,089
1,3,0.0,2,orth2,089
1,4,0.0,2,orth2,089
1,5,0.0,2,orth2,089
1,6,0.0,2,orth2,089
1,7,0.0,2,orth2,089
1,8,0.0,2,orth2,089
1,9,0.0,2,orth2,089
1,10,0.0,2,orth2,089
1,11,0.0,2,orth2,089
2,1,0.0,2,orth2,089
2,2,0.22413793103448276,2,orth2,089
2,3,0.0,2,orth2,089
2,4,0.0,2,orth2,089
2,5,0.0,2,orth2,089
2,6,0.0,2,orth2,089
2,7,0.0,2,orth2,089
2,8,0.0,2,orth2,089
2,9,0.0,2,orth2,089
2,10,0.0,2,orth2,089
2,11,0.0,2,orth2,089
3,1,0.0,2,orth2,089
3,2,0.0,2,orth2,089
3,3,0.027624309392265192,2,orth2,089
3,4,0.0,2,orth2,089
3,5,0.0,2,orth2,089
3,6,0.0,2,orth2,089
3,7,0.0,2,orth2,089
3,8,0.0,2,orth2,089
3,9,0.0,2,orth2,089
3,10,0.0,2,orth2,089
3,11,0.0,2,orth2,089
4,1,0.0,2,orth2,089
4,2,0.0,2,orth2,089
4,3,0.0,2,orth2,089
4,4,0.296,2,orth2,089
4,5,0.0,2,orth2,089
4,6,0.0,2,orth2,089
4,7,0.0,2,orth2,089
4,8,0.0,2,orth2,089
4,9,0.0,2,orth2,089
4,10,0.0,2,orth2,089
4,11,0.0,2,orth2,089
5,1,0.0,2,orth2,089
5,2,0.0,2,orth2,089
5,3,0.0,2,orth2,089
5,4,0.0,2,orth2,089
5,5,0.09322033898305085,2,orth2,089
5,6,0.0,2,orth2,089
5,7,0.0,2,orth2,089
5,8,0.0,2,orth2,089
5,9,0.0,2,orth2,089
5,10,0.0,2,orth2,089
5,11,0.0,2,orth2,089
6,1,0.0,2,orth2,089
6,2,0.0,2,orth2,089
6,3,0.0,2,orth2,089
6,4,0.0,2,orth2,089
6,5,0.0,2,orth2,089
6,6,0.05102040816326531,2,orth2,089
6,7,0.0,2,orth2,089
6,8,0.0,2,orth2,089
6,9,0.0,2,orth2,089
6,10,0.0,2,orth2,089
6,11,0.0,2,orth2,089
7,1,0.0,2,orth2,089
7,2,0.0,2,orth2,089
7,3,0.0,2,orth2,089
7,4,0.0,2,orth2,089
7,5,0.0,2,orth2,089
7,6,0.0,2,orth2,089
7,7,0.08695652173913043,2,orth2,089
7,8,0.0,2,orth2,089
7,9,0.0,2,orth2,089
7,10,0.0,2,orth2,089
7,11,0.0,2,orth2,089
8,1,0.0,2,orth2,089
8,2,0.0,2,orth2,089
8,3,0.0,2,orth2,089
8,4,0.0,2,orth2,089
8,5,0.0,2,orth2,089
8,6,0.0,2,orth2,089
8,7,0.0,2,orth2,089
8,8,0.056074766355140186,2,orth2,089
8,9,0.0,2,orth2,089
8,10,0.0,2,orth2,089
8,11,0.0,2,orth2,089
9,1,0.0,2,orth2,089
9,2,0.0,2,orth2,089
9,3,0.0,2,orth2,089
9,4,0.0,2,orth2,089
9,5,0.0,2,orth2,089
9,6,0.0,2,orth2,089
9,7,0.0,2,orth2,089
9,8,0.0,2,orth2,089
9,9,0.06153846153846154,2,orth2,089
9,10,0.0,2,orth2,089
9,11,0.0,2,orth2,089
10,1,0.0,2,orth2,089
10,2,0.0,2,orth2,089
10,3,0.0,2,orth2,089
10,4,0.0,2,orth2,089
10,5,0.0,2,orth2,089
10,6,0.0,2,orth2,089
10,7,0.0,2,orth2,089
10,8,0.0,2,orth2,089
10,9,0.0,2,orth2,089
10,10,0.017241379310344827,2,orth2,089
10,11,0.0,2,orth2,089
11,1,0.0,2,orth2,089
11,2,0.0,2,orth2,089
11,3,0.0,2,orth2,089
11,4,0.0,2,orth2,089
11,5,0.0,2,orth2,089
11,6,0.0,2,orth2,089
11,7,0.0,2,orth2,089
11,8,0.0,2,orth2,089
11,9,0.0,2,orth2,089
11,10,0.0,2,orth2,089
11,11,0.2,2,orth2,089
1,1,0.5168539325842697,orth1,1,076
1,2,0.0,orth1,1,076
1,3,0.0,orth1,1,076
1,4,0.0,orth1,1,076
1,5,0.0,orth1,1,076
1,6,0.0,orth1,1,076
1,7,0.0,orth1,1,076
1,8,0.0,orth1,1,076
1,9,0.0,orth1,1,076
1,10,0.0,orth1,1,076
1,11,0.0,orth1,1,076
2,1,0.0,orth1,1,076
2,2,0.6379310344827587,orth1,1,076
2,3,0.0,orth1,1,076
2,4,0.0,orth1,1,076
2,5,0.0,orth1,1,076
2,6,0.0,orth1,1,076
2,7,0.0,orth1,1,076
2,8,0.0,orth1,1,076
2,9,0.0,orth1,1,076
2,10,0.0,orth1,1,076
2,11,0.0,orth1,1,076
3,1,0.0,orth1,1,076
3,2,0.0,orth1,1,076
3,3,0.4143646408839779,orth1,1,076
3,4,0.0,orth1,1,076
3,5,0.0,orth1,1,076
3,6,0.0,orth1,1,076
3,7,0.0,orth1,1,076
3,8,0.0,orth1,1,076
3,9,0.0,orth1,1,076
3,10,0.0,orth1,1,076
3,11,0.0,orth1,1,076
4,1,0.0,orth1,1,076
4,2,0.0,orth1,1,076
4,3,0.0,orth1,1,076
4,4,0.264,orth1,1,076
4,5,0.0,orth1,1,076
4,6,0.0,orth1,1,076
4,7,0.0,orth1,1,076
4,8,0.0,orth1,1,076
4,9,0.0,orth1,1,076
4,10,0.0,orth1,1,076
4,11,0.0,orth1,1,076
5,1,0.0,orth1,1,076
5,2,0.0,orth1,1,076
5,3,0.0,orth1,1,076
5,4,0.0,orth1,1,076
5,5,0.1016949152542373,orth1,1,076
5,6,0.0,orth1,1,076
5,7,0.0,orth1,1,076
5,8,0.0,orth1,1,076
5,9,0.0,orth1,1,076
5,10,0.0,orth1,1,076
5,11,0.0,orth1,1,076
6,1,0.0,orth1,1,076
6,2,0.0,orth1,1,076
6,3,0.0,orth1,1,076
6,4,0.0,orth1,1,076
6,5,0.0,orth1,1,076
6,6,0.6020408163265306,orth1,1,076
6,7,0.0,orth1,1,076
6,8,0.0,orth1,1,076
6,9,0.0,orth1,1,076
6,10,0.0,orth1,1,076
6,11,0.0,orth1,1,076
7,1,0.0,orth1,1,076
7,2,0.0,orth1,1,076
7,3,0.0,orth1,1,076
7,4,0.0,orth1,1,076
7,5,0.0,orth1,1,076
7,6,0.0,orth1,1,076
7,7,0.32608695652173914,orth1,1,076
7,8,0.0,orth1,1,076
7,9,0.0,orth1,1,076
7,10,0.0,orth1,1,076
7,11,0.0,orth1,1,076
8,1,0.0,orth1,1,076
8,2,0.0,orth1,1,076
8,3,0.0,orth1,1,076
8,4,0.0,orth1,1,076
8,5,0.0,orth1,1,076
8,6,0.0,orth1,1,076
8,7,0.0,orth1,1,076
8,8,0.48598130841121495,orth1,1,076
8,9,0.0,orth1,1,076
8,10,0.0,orth1,1,076
8,11,0.0,orth1,1,076
9,1,0.0,orth1,1,076
9,2,0.0,orth1,1,076
9,3,0.0,orth1,1,076
9,4,0.0,orth1,1,076
9,5,0.0,orth1,1,076
9,6,0.0,orth1,1,076
9,7,0.0,orth1,1,076
9,8,0.0,orth1,1,076
9,9,0.3384615384615385,orth1,1,076
9,10,0.0,orth1,1,076
9,11,0.0,orth1,1,076
10,1,0.0,orth1,1,076
10,2,0.0,orth1,1,076
10,3,0.0,orth1,1,076
10,4,0.0,orth1,1,076
10,5,0.0,orth1,1,076
10,6,0.0,orth1,1,076
10,7,0.0,orth1,1,076
10,8,0.0,orth1,1,076
10,9,0.0,orth1,1,076
10,10,0.10344827586206896,orth1,1,076
10,11,0.0,orth1,1,076
11,1,0.0,orth1,1,076
11,2,0.0,orth1,1,076
11,3,0.0,orth1,1,076
11,4,0.0,orth1,1,076
11,5,0.0,orth1,1,076
11,6,0.0,orth1,1,076
11,7,0.0,orth1,1,076
11,8,0.0,orth1,1,076
11,9,0.0,orth1,1,076
11,10,0.0,orth1,1,076
11,11,0.2909090909090909,orth1,1,076
1,1,0.4438202247191011,orth2,2,076
1,2,0.0,orth2,2,076
1,3,0.0,orth2,2,076
1,4,0.0,orth2,2,076
1,5,0.0,orth2,2,076
1,6,0.0,orth2,2,076
1,7,0.0,orth2,2,076
1,8,0.0,orth2,2,076
1,9,0.0,orth2,2,076
1,10,0.0,orth2,2,076
1,11,0.0,orth2,2,076
2,1,0.0,orth2,2,076
2,2,0.5603448275862069,orth2,2,076
2,3,0.0,orth2,2,076
2,4,0.0,orth2,2,076
2,5,0.0,orth2,2,076
2,6,0.0,orth2,2,076
2,7,0.0,orth2,2,076
2,8,0.0,orth2,2,076
2,9,0.0,orth2,2,076
2,10,0.0,orth2,2,076
2,11,0.0,orth2,2,076
3,1,0.0,orth2,2,076
3,2,0.0,orth2,2,076
3,3,0.27071823204419887,orth2,2,076
3,4,0.0,orth2,2,076
3,5,0.0,orth2,2,076
3,6,0.0,orth2,2,076
3,7,0.0,orth2,2,076
3,8,0.0,orth2,2,076
3,9,0.0,orth2,2,076
3,10,0.0,orth2,2,076
3,11,0.0,orth2,2,076
4,1,0.0,orth2,2,076
4,2,0.0,orth2,2,076
4,3,0.0,orth2,2,076
4,4,0.24,orth2,2,076
4,5,0.0,orth2,2,076
4,6,0.0,orth2,2,076
4,7,0.0,orth2,2,076
4,8,0.0,orth2,2,076
4,9,0.0,orth2,2,076
4,10,0.0,orth2,2,076
4,11,0.0,orth2,2,076
5,1,0.0,orth2,2,076
5,2,0.0,orth2,2,076
5,3,0.0,orth2,2,076
5,4,0.0,orth2,2,076
5,5,0.2542372881355932,orth2,2,076
5,6,0.0,orth2,2,076
5,7,0.0,orth2,2,076
5,8,0.0,orth2,2,076
5,9,0.0,orth2,2,076
5,10,0.0,orth2,2,076
5,11,0.0,orth2,2,076
6,1,0.0,orth2,2,076
6,2,0.0,orth2,2,076
6,3,0.0,orth2,2,076
6,4,0.0,orth2,2,076
6,5,0.0,orth2,2,076
6,6,0.6224489795918368,orth2,2,076
6,7,0.0,orth2,2,076
6,8,0.0,orth2,2,076
6,9,0.0,orth2,2,076
6,10,0.0,orth2,2,076
6,11,0.0,orth2,2,076
7,1,0.0,orth2,2,076
7,2,0.0,orth2,2,076
7,3,0.0,orth2,2,076
7,4,0.0,orth2,2,076
7,5,0.0,orth2,2,076
7,6,0.0,orth2,2,076
7,7,0.2608695652173913,orth2,2,076
7,8,0.0,orth2,2,076
7,9,0.0,orth2,2,076
7,10,0.0,orth2,2,076
7,11,0.0,orth2,2,076
8,1,0.0,orth2,2,076
8,2,0.0,orth2,2,076
8,3,0.0,orth2,2,076
8,4,0.0,orth2,2,076
8,5,0.0,orth2,2,076
8,6,0.0,orth2,2,076
8,7,0.0,orth2,2,076
8,8,0.4485981308411215,orth2,2,076
8,9,0.0,orth2,2,076
8,10,0.0,orth2,2,076
8,11,0.0,orth2,2,076
9,1,0.0,orth2,2,076
9,2,0.0,orth2,2,076
9,3,0.0,orth2,2,076
9,4,0.0,orth2,2,076
9,5,0.0,orth2,2,076
9,6,0.0,orth2,2,076
9,7,0.0,orth2,2,076
9,8,0.0,orth2,2,076
9,9,0.0,orth2,2,076
9,10,0.0,orth2,2,076
9,11,0.0,orth2,2,076
10,1,0.0,orth2,2,076
10,2,0.0,orth2,2,076
10,3,0.0,orth2,2,076
10,4,0.0,orth2,2,076
10,5,0.0,orth2,2,076
10,6,0.0,orth2,2,076
10,7,0.0,orth2,2,076
10,8,0.0,orth2,2,076
10,9,0.0,orth2,2,076
10,10,0.3448275862068966,orth2,2,076
10,11,0.0,orth2,2,076
11,1,0.0,orth2,2,076
11,2,0.0,orth2,2,076
11,3,0.0,orth2,2,076
11,4,0.0,orth2,2,076
11,5,0.0,orth2,2,076
11,6,0.0,orth2,2,076
11,7,0.0,orth2,2,076
11,8,0.0,orth2,2,076
11,9,0.0,orth2,2,076
11,10,0.0,orth2,2,076
11,11,0.05454545454545454,orth2,2,076
1,1,0.4438202247191011,1,orth1,076
1,2,0.0,1,orth1,076
1,3,0.0,1,orth1,076
1,4,0.0,1,orth1,076
1,5,0.0,1,orth1,076
1,6,0.0,1,orth1,076
1,7,0.0,1,orth1,076
1,8,0.0,1,orth1,076
1,9,0.0,1,orth1,076
1,10,0.0,1,orth1,076
1,11,0.0,1,orth1,076
2,1,0.0,1,orth1,076
2,2,0.5603448275862069,1,orth1,076
2,3,0.0,1,orth1,076
2,4,0.0,1,orth1,076
2,5,0.0,1,orth1,076
2,6,0.0,1,orth1,076
2,7,0.0,1,orth1,076
2,8,0.0,1,orth1,076
2,9,0.0,1,orth1,076
2,10,0.0,1,orth1,076
2,11,0.0,1,orth1,076
3,1,0.0,1,orth1,076
3,2,0.0,1,orth1,076
3,3,0.27071823204419887,1,orth1,076
3,4,0.0,1,orth1,076
3,5,0.0,1,orth1,076
3,6,0.0,1,orth1,076
3,7,0.0,1,orth1,076
3,8,0.0,1,orth1,076
3,9,0.0,1,orth1,076
3,10,0.0,1,orth1,076
3,11,0.0,1,orth1,076
4,1,0.0,1,orth1,076
4,2,0.0,1,orth1,076
4,3,0.0,1,orth1,076
4,4,0.24,1,orth1,076
4,5,0.0,1,orth1,076
4,6,0.0,1,orth1,076
4,7,0.0,1,orth1,076
4,8,0.0,1,orth1,076
4,9,0.0,1,orth1,076
4,10,0.0,1,orth1,076
4,11,0.0,1,orth1,076
5,1,0.0,1,orth1,076
5,2,0.0,1,orth1,076
5,3,0.0,1,orth1,076
5,4,0.0,1,orth1,076
5,5,0.2542372881355932,1,orth1,076
5,6,0.0,1,orth1,076
5,7,0.0,1,orth1,076
5,8,0.0,1,orth1,076
5,9,0.0,1,orth1,076
5,10,0.0,1,orth1,076
5,11,0.0,1,orth1,076
6,1,0.0,1,orth1,076
6,2,0.0,1,orth1,076
6,3,0.0,1,orth1,076
6,4,0.0,1,orth1,076
6,5,0.0,1,orth1,076
6,6,0.6224489795918368,1,orth1,076
6,7,0.0,1,orth1,076
6,8,0.0,1,orth1,076
6,9,0.0,1,orth1,076
6,10,0.0,1,orth1,076
6,11,0.0,1,orth1,076
7,1,0.0,1,orth1,076
7,2,0.0,1,orth1,076
7,3,0.0,1,orth1,076
7,4,0.0,1,orth1,076
7,5,0.0,1,orth1,076
7,6,0.0,1,orth1,076
7,7,0.2608695652173913,1,orth1,076
7,8,0.0,1,orth1,076
7,9,0.0,1,orth1,076
7,10,0.0,1,orth1,076
7,11,0.0,1,orth1,076
8,1,0.0,1,orth1,076
8,2,0.0,1,orth1,076
8,3,0.0,1,orth1,076
8,4,0.0,1,orth1,076
8,5,0.0,1,orth1,076
8,6,0.0,1,orth1,076
8,7,0.0,1,orth1,076
8,8,0.4485981308411215,1,orth1,076
8,9,0.0,1,orth1,076
8,10,0.0,1,orth1,076
8,11,0.0,1,orth1,076
9,1,0.0,1,orth1,076
9,2,0.0,1,orth1,076
9,3,0.0,1,orth1,076
9,4,0.0,1,orth1,076
9,5,0.0,1,orth1,076
9,6,0.0,1,orth1,076
9,7,0.0,1,orth1,076
9,8,0.0,1,orth1,076
9,9,0.0,1,orth1,076
9,10,0.0,1,orth1,076
9,11,0.0,1,orth1,076
10,1,0.0,1,orth1,076
10,2,0.0,1,orth1,076
10,3,0.0,1,orth1,076
10,4,0.0,1,orth1,076
10,5,0.0,1,orth1,076
10,6,0.0,1,orth1,076
10,7,0.0,1,orth1,076
10,8,0.0,1,orth1,076
10,9,0.0,1,orth1,076
10,10,0.3448275862068966,1,orth1,076
10,11,0.0,1,orth1,076
11,1,0.0,1,orth1,076
11,2,0.0,1,orth1,076
11,3,0.0,1,orth1,076
11,4,0.0,1,orth1,076
11,5,0.0,1,orth1,076
11,6,0.0,1,orth1,076
11,7,0.0,1,orth1,076
11,8,0.0,1,orth1,076
11,9,0.0,1,orth1,076
11,10,0.0,1,orth1,076
11,11,0.05454545454545454,1,orth1,076
1,1,0.5168539325842697,2,orth2,076
1,2,0.0,2,orth2,076
1,3,0.0,2,orth2,076
1,4,0.0,2,orth2,076
1,5,0.0,2,orth2,076
1,6,0.0,2,orth2,076
1,7,0.0,2,orth2,076
1,8,0.0,2,orth2,076
1,9,0.0,2,orth2,076
1,10,0.0,2,orth2,076
1,11,0.0,2,orth2,076
2,1,0.0,2,orth2,076
2,2,0.6379310344827587,2,orth2,076
2,3,0.0,2,orth2,076
2,4,0.0,2,orth2,076
2,5,0.0,2,orth2,076
2,6,0.0,2,orth2,076
2,7,0.0,2,orth2,076
2,8,0.0,2,orth2,076
2,9,0.0,2,orth2,076
2,10,0.0,2,orth2,076
2,11,0.0,2,orth2,076
3,1,0.0,2,orth2,076
3,2,0.0,2,orth2,076
3,3,0.4143646408839779,2,orth2,076
3,4,0.0,2,orth2,076
3,5,0.0,2,orth2,076
3,6,0.0,2,orth2,076
3,7,0.0,2,orth2,076
3,8,0.0,2,orth2,076
3,9,0.0,2,orth2,076
3,10,0.0,2,orth2,076
3,11,0.0,2,orth2,076
4,1,0.0,2,orth2,076
4,2,0.0,2,orth2,076
4,3,0.0,2,orth2,076
4,4,0.264,2,orth2,076
4,5,0.0,2,orth2,076
4,6,0.0,2,orth2,076
4,7,0.0,2,orth2,076
4,8,0.0,2,orth2,076
4,9,0.0,2,orth2,076
4,10,0.0,2,orth2,076
4,11,0.0,2,orth2,076
5,1,0.0,2,orth2,076
5,2,0.0,2,orth2,076
5,3,0.0,2,orth2,076
5,4,0.0,2,orth2,076
5,5,0.1016949152542373,2,orth2,076
5,6,0.0,2,orth2,076
5,7,0.0,2,orth2,076
5,8,0.0,2,orth2,076
5,9,0.0,2,orth2,076
5,10,0.0,2,orth2,076
5,11,0.0,2,orth2,076
6,1,0.0,2,orth2,076
6,2,0.0,2,orth2,076
6,3,0.0,2,orth2,076
6,4,0.0,2,orth2,076
6,5,0.0,2,orth2,076
6,6,0.6020408163265306,2,orth2,076
6,7,0.0,2,orth2,076
6,8,0.0,2,orth2,076
6,9,0.0,2,orth2,076
6,10,0.0,2,orth2,076
6,11,0.0,2,orth2,076
7,1,0.0,2,orth2,076
7,2,0.0,2,orth2,076
7,3,0.0,2,orth2,076
7,4,0.0,2,orth2,076
7,5,0.0,2,orth2,076
7,6,0.0,2,orth2,076
7,7,0.32608695652173914,2,orth2,076
7,8,0.0,2,orth2,076
7,9,0.0,2,orth2,076
7,10,0.0,2,orth2,076
7,11,0.0,2,orth2,076
8,1,0.0,2,orth2,076
8,2,0.0,2,orth2,076
8,3,0.0,2,orth2,076
8,4,0.0,2,orth2,076
8,5,0.0,2,orth2,076
8,6,0.0,2,orth2,076
8,7,0.0,2,orth2,076
8,8,0.48598130841121495,2,orth2,076
8,9,0.0,2,orth2,076
8,10,0.0,2,orth2,076
8,11,0.0,2,orth2,076
9,1,0.0,2,orth2,076
9,2,0.0,2,orth2,076
9,3,0.0,2,orth2,076
9,4,0.0,2,orth2,076
9,5,0.0,2,orth2,076
9,6,0.0,2,orth2,076
9,7,0.0,2,orth2,076
9,8,0.0,2,orth2,076
9,9,0.3384615384615385,2,orth2,076
9,10,0.0,2,orth2,076
9,11,0.0,2,orth2,076
10,1,0.0,2,orth2,076
10,2,0.0,2,orth2,076
10,3,0.0,2,orth2,076
10,4,0.0,2,orth2,076
10,5,0.0,2,orth2,076
10,6,0.0,2,orth2,076
10,7,0.0,2,orth2,076
10,8,0.0,2,orth2,076
10,9,0.0,2,orth2,076
10,10,0.10344827586206896,2,orth2,076
10,11,0.0,2,orth2,076
11,1,0.0,2,orth2,076
11,2,0.0,2,orth2,076
11,3,0.0,2,orth2,076
11,4,0.0,2,orth2,076
11,5,0.0,2,orth2,076
11,6,0.0,2,orth2,076
11,7,0.0,2,orth2,076
11,8,0.0,2,orth2,076
11,9,0.0,2,orth2,076
11,10,0.0,2,orth2,076
11,11,0.2909090909090909,2,orth2,076
